Source,Relationship,Target,Reason,Evidence URL,Evidence Text
politicopro.com,partner_of,SpotX,Ads.txt section lists spotx.tv and spotxchange.com as inventory partners.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … spotx.tv, spotxchange.com, …”"
politicopro.com,partner_of,Magnite (Rubicon Project),Ads.txt section lists rubiconproject.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … rubiconproject.com, …”"
politicopro.com,partner_of,PubMatic,Ads.txt section lists pubmatic.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … pubmatic.com, …”"
politicopro.com,partner_of,Outbrain,Ads.txt section lists outbrain.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … outbrain.com, …”"
politicopro.com,partner_of,OpenX,Ads.txt section lists openx.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … openx.com, …”"
politicopro.com,partner_of,Media.net,Ads.txt section lists media.net as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … media.net, …”"
politicopro.com,partner_of,LKQD,Ads.txt section lists lkqd.net as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … lkqd.net, …”"
politicopro.com,partner_of,Index Exchange,Ads.txt section lists indexexchange.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … indexexchange.com, …”"
politicopro.com,partner_of,Google,Ads.txt section lists google.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … google.com, …”"
politicopro.com,partner_of,FreeWheel,Ads.txt section lists freewheel.tv as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … freewheel.tv, …”"
politicopro.com,partner_of,Brightcom,Ads.txt section lists brightcom.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … brightcom.com, …”"
politicopro.com,partner_of,Beachfront,Ads.txt section lists beachfront.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … beachfront.com, …”"
politicopro.com,partner_of,Amazon Publisher Services (APS),Ads.txt section lists aps.amazon.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … aps.amazon.com, …”"
politicopro.com,partner_of,AppNexus,Ads.txt section lists appnexus.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … appnexus.com, …”"
politicopro.com,partner_of,Advertising.com,Ads.txt section lists advertising.com as an inventory partner.,https://media-index.kochava.com/ad_partners/politico,"“According to their Ads.txt, Politico inventory partners include: … advertising.com.”"
politicopro.com,partner_of,POLITICO Pro Europe,"Packages page promotes POLITICO Pro Europe as an additional product in the POLITICO Pro toolkit, linking to politico.eu 'why go pro' page.",https://www.politicopro.com/packages/,“COMPLETE YOUR POLICY TOOLKIT  POLITICO Pro Europe… Pro Europe gives you unparalleled access to reporting and analysis on the EU…”
