Source,Relationship,Target,Reason,Evidence URL,Evidence Text
i3verticals.com,integrator_of,Hyland AnyDoc,"Hyland partner profile lists AnyDoc as a product associated with i3 Verticals, indicating capability/relationship around that Hyland product.",https://www.hyland.com/en/partners/i3-verticals,"“Product AnyDoc, Hyland RPA, OnBase, Brainware”"
i3verticals.com,integrator_of,Hyland Brainware,"Hyland partner profile lists Brainware as a product associated with i3 Verticals, indicating capability/relationship around that Hyland product.",https://www.hyland.com/en/partners/i3-verticals,"“Product AnyDoc, Hyland RPA, OnBase, Brainware”"
i3verticals.com,client_of,Washtenaw County,Customer story on the page indicates Washtenaw County used OnBase in a project context associated with i3 Verticals; presented under i3 Verticals partner page as a customer story.,https://www.hyland.com/en/partners/i3-verticals,"“Customer stories Washtenaw County … saves $400,000 by replacing IBM FileNet with OnBase.”"
i3verticals.com,uses,IBM FileNet,"Customer story states Washtenaw County replaced IBM FileNet with OnBase; referenced on i3 Verticals partner page as a customer story context, indicating IBM FileNet was the prior system in the engagement.",https://www.hyland.com/en/partners/i3-verticals,"“Washtenaw County … saves $400,000 by replacing IBM FileNet with OnBase.”"
i3verticals.com,partner_of,InstaMed,"The page describes an integration between InstaMed and i3 Verticals Healthcare and positions it as a joint solution for patient payments, implying a partnership/integration relationship.",https://www.instamed.com/i3-verticals-healthcare-integration/,“Deliver a Better Patient Payment Experience With InstaMed and i3 Verticals Healthcare (Formerly Healthpac)”
i3verticals.com,partner_of,"JPMorgan Chase Bank, N.A.","The page states InstaMed is a wholly owned subsidiary and registered MSP/ISO of JPMorgan Chase Bank, N.A.; because i3 Verticals Healthcare is integrated with InstaMed, payments are processed through an InstaMed solution tied to JPMorgan Chase as sponsor/ISO, indicating an indirect partner/vendor relationship relevant to the integrated payments offering.",https://www.instamed.com/i3-verticals-healthcare-integration/,"“InstaMed is a wholly owned subsidiary and a registered MSP/ISO of JPMorgan Chase Bank, N.A.”"
i3verticals.com,partner_of,Visa,The MatrixBCG business model canvas page states i3 Verticals relies on relationships with payment networks and specifically mentions Visa as crucial for secure and compliant transaction processing.,https://matrixbcg.com/products/i3verticals-business-model-canvas,“Partnerships with banks and credit card networks like Visa and Mastercard are crucial.”
i3verticals.com,partner_of,Mastercard,The page lists Mastercard as a credit card network that i3 Verticals partners with/relies on for payment processing.,https://matrixbcg.com/products/i3verticals-business-model-canvas,“Partnerships with banks and credit card networks like Visa and Mastercard are crucial.”
i3verticals.com,uses,Electronic Transaction Association (ETA),"The page states i3 Verticals participates in industry events and conferences such as those hosted by the Electronic Transaction Association (ETA), indicating usage of ETA events as an engagement channel.",https://matrixbcg.com/products/i3verticals-business-model-canvas,"“i3 Verticals actively participates in key industry events and conferences, such as those hosted by the Electronic Transaction Association (ETA).”"
i3verticals.com,partner_of,NCR,"Page headline describes i3 Verticals as an ""NCR Partner Network Solution Provider"" and the content promotes NCR Counterpoint as the POS/retail management system offering, indicating a partner relationship with NCR (NCR Partner Network).",https://www.lawngardenmarketing.org/i3-verticals-software-solutions-clone.aspx,“i3 Verticals - NCR Partner Network Solution Provider”
i3verticals.com,integrator_of,NCR Counterpoint,"The page positions i3 Verticals as the solution provider for NCR Counterpoint and describes the capabilities of NCR Counterpoint POS software as the solution being delivered, implying i3 Verticals implements/integrates this product for customers.",https://www.lawngardenmarketing.org/i3-verticals-software-solutions-clone.aspx,“i3 Verticals - NCR Partner Network Solution Provider”
i3verticals.com,integrator_of,Aeries SIS,The Integrations page lists Aeries SIS among student information systems i3 Verticals’ education solutions integrate with.,https://www.i3verticals.com/education/integrations/,“Our software has deep integrations with some of the largest student information systems in the country… We offer the following list and more! Aeries SIS …”
i3verticals.com,integrator_of,ProgressBook,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … ProgressBook …”
i3verticals.com,integrator_of,Follett Destiny,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Follett Destiny …”
i3verticals.com,integrator_of,Dude Solutions,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Dude Solutions …”
i3verticals.com,integrator_of,Edupoint Synergy,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Edupoint Synergy …”
i3verticals.com,integrator_of,EPES eSchoolPlus,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … EPES eSchoolPlus …”
i3verticals.com,integrator_of,eSchool Finance,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … eSchool Finance …”
i3verticals.com,integrator_of,BusinessPlus,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … BusinessPlus …”
i3verticals.com,integrator_of,Genesis,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Genesis …”
i3verticals.com,integrator_of,Health-e Pro,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Health-e Pro …”
i3verticals.com,integrator_of,Insignia,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Insignia …”
i3verticals.com,integrator_of,Komputrol,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Komputrol …”
i3verticals.com,integrator_of,Macia Brenner Associates (MBA),Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Macia Brenner Associates (MBA) …”
i3verticals.com,integrator_of,Mistar,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Mistar …”
i3verticals.com,integrator_of,Performance Matters,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Performance Matters …”
i3verticals.com,integrator_of,PowerSchool,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … PowerSchool …”
i3verticals.com,integrator_of,Rediker Administrator's Plus,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Rediker Administrator's Plus …”
i3verticals.com,integrator_of,FACTS,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … FACTS …”
i3verticals.com,integrator_of,SAP,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … SAP …”
i3verticals.com,integrator_of,Mixbooks,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Mixbooks …”
i3verticals.com,integrator_of,ScholarChip,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … ScholarChip …”
i3verticals.com,integrator_of,Skyward,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Skyward …”
i3verticals.com,integrator_of,Smart Finance,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Smart Finance …”
i3verticals.com,integrator_of,TxEIS,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … TxEIS …”
i3verticals.com,integrator_of,USAS,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … USAS …”
i3verticals.com,integrator_of,Vend-ucation,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Vend-ucation …”
i3verticals.com,integrator_of,Flowtrac,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Flowtrac …”
i3verticals.com,integrator_of,Identimetrics,Listed as a system that i3 Verticals’ solutions integrate with.,https://www.i3verticals.com/education/integrations/,“We offer the following list and more! … Identimetrics …”
