Source,Relationship,Target,Reason,Evidence URL,Evidence Text
gofasthost.com,partner_of,Fasthosts,"The page states Business SOS is an official Fasthosts Solutions Partner, indicating a partnership/solutions partner relationship involving Fasthosts (new evidence source).",https://www.pathway-collective.com/business-sos1/fasthosts-partner,"“we’re proud to be an official Fasthosts Solutions Partner, giving our clients access to industry-leading hosting, domains, and cloud solutions.”"
gofasthost.com,partner_of,Redington Gulf,The article gives an example stating SugarCRM partnered with Redington Gulf (a regional distributor) to expand via channel partnerships; this is a new relationship mentioned on the page.,https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,"“SugarCRM partnered with Redington Gulf, a regional distributor with access to over 15,000 customers and a network of 34,000 resellers across the Middle East.”"
gofasthost.com,uses,Microsoft,"The article states that 95% of Microsoft’s revenue flows through its partners, indicating Microsoft uses partner/reseller channels (reseller program ecosystem) as a GTM motion.",https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,“95% of Microsoft’s revenue flows through its partners.”
gofasthost.com,uses,Shopify,"The article references Shopify’s partner ecosystem generating revenue, implying Shopify uses partner/reseller ecosystem channels.",https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,"“Shopify’s revenue surpassed $1.5 billion in 2019, while its partner ecosystem generated over $6.9 billion.”"
gofasthost.com,uses,Zoom,"The article notes Zoom’s business in Japan being driven by channel partners, implying Zoom uses channel/reseller partnerships.",https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,“Channel partners in Japan contributed to approximately 40% of Zoom’s Japan business in 2020.”
gofasthost.com,uses,Atlassian,"The article states Atlassian has more than 700 channel partners accounting for one-third of business, indicating Atlassian uses channel partners/resellers.",https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,“Atlassian’s ecosystem includes more than 700 channel partners that account for one-third of all business.”
gofasthost.com,uses,SecureAuth,"The article cites SecureAuth driving nearly 70% of business through channel partners and adopting a 100% channel strategy, implying use of reseller/channel partners.",https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,"“In 2019, SecureAuth drove nearly 70% of its business through channel partners and adopted a 100% channel strategy…”"
gofasthost.com,partner_of,SugarCRM,The article’s example describes SugarCRM engaging in a channel partnership (with a distributor) as part of reseller program strategy; captured as a new relationship mentioned on the page.,https://insider.crossbeam.com/entry/what-is-a-reseller-program-a-modern-guide-for-gtm-leaders,“Example: SugarCRM’s expansion into the Middle East. SugarCRM partnered with Redington Gulf…”
gofasthost.com,uses,Sellercloud,"The investigated page is Sellercloud’s integrations directory listing many ecommerce platform integrations, indicating Sellercloud is a tool/platform that gofasthost.com can use/integrate with for omnichannel ecommerce operations.",https://sellercloud.com/integrations/,“Integrations … Seamless integrations with top rated partners” and the page is Sellercloud’s integrations directory (sellercloud.com/integrations).
gofasthost.com,uses,Amazon,"Sellercloud’s integrations page lists Amazon as a sales channel integration, indicating compatibility/integration with Amazon marketplace that gofasthost.com could use via Sellercloud.",https://sellercloud.com/integrations/,“Channels … Sell on Amazon”
gofasthost.com,uses,eBay,"Sellercloud’s integrations page lists eBay as a channel integration, indicating integration support.",https://sellercloud.com/integrations/,“Channels … Sell on eBay”
gofasthost.com,uses,Walmart,"Sellercloud’s integrations page lists Walmart as a channel integration (including Walmart DSV), indicating integration support.",https://sellercloud.com/integrations/,“Channels … Sell on Walmart” and “Sell on Walmart DSV”
gofasthost.com,uses,Shopify,Sellercloud’s integrations page lists Shopify as a shopping cart integration.,https://sellercloud.com/integrations/,“Shopping carts … Shopify Integration”
gofasthost.com,uses,BigCommerce,Sellercloud’s integrations page lists BigCommerce as a shopping cart integration.,https://sellercloud.com/integrations/,“Shopping carts … BigCommerce Integration”
gofasthost.com,uses,Magento,Sellercloud’s integrations page lists Magento as a shopping cart integration.,https://sellercloud.com/integrations/,“Shopping carts … Magento Integration”
gofasthost.com,uses,Stripe,Sellercloud’s integrations page lists Stripe as a payment gateway integration.,https://sellercloud.com/integrations/,“Payment gateways … Stripe Integration”
gofasthost.com,uses,QuickBooks,"Sellercloud’s integrations page lists QuickBooks as an 'Other' integration, implying accounting integration capability.",https://sellercloud.com/integrations/,“Other … QuickBooks Integration”
gofasthost.com,uses,NetSuite,Sellercloud’s integrations page lists NetSuite as an 'Other' integration.,https://sellercloud.com/integrations/,“Other … NetSuite Integration”
gofasthost.com,uses,Zapier,Sellercloud’s integrations page lists Zapier as an 'Other' integration.,https://sellercloud.com/integrations/,“Other … Zapier Integration”
gofasthost.com,uses,TaxJar,Sellercloud’s integrations page lists TaxJar as an 'Other' integration.,https://sellercloud.com/integrations/,“Other … TaxJar Integration”
gofasthost.com,uses,Avalara,Sellercloud’s integrations page lists Avalara as an 'Other' integration.,https://sellercloud.com/integrations/,“Other … Avalara Integration”
gofasthost.com,uses,FedEx,Sellercloud’s integrations page lists FedEx as a shipping partner integration.,https://sellercloud.com/integrations/,“Shipping partners … FedEx Integration”
gofasthost.com,uses,UPS,Sellercloud’s integrations page lists UPS as a shipping partner integration.,https://sellercloud.com/integrations/,“Shipping partners … UPS Integration”
gofasthost.com,uses,DHL,Sellercloud’s integrations page lists DHL as a shipping partner integration.,https://sellercloud.com/integrations/,“Shipping partners … DHL Integration”
gofasthost.com,uses,Amazon FBA,Sellercloud’s integrations page lists Amazon FBA as a 3PL/fulfillment integration.,https://sellercloud.com/integrations/,“Third Party Logistics - 3PL … Amazon FBA Integration”
gofasthost.com,uses,ShipStation,Sellercloud’s integrations page lists ShipStation as a shipping-related integration.,https://sellercloud.com/integrations/,“Shipping partners … ShipStation Integration”
gofasthost.com,uses,Ingram Micro,Sellercloud’s integrations page lists Ingram Micro as a vendor integration.,https://sellercloud.com/integrations/,“Vendors … Ingram Micro Integration”
gofasthost.com,partner_of,PartnerStack,"The article describes reseller program workflows where partners are paid commissions through PartnerStack and managed through PartnerStack, implying a vendor-partner program relationship supported by PartnerStack.",https://partnerstack.com/articles/the-path-to-saas-channel-readiness-reseller-partners,“Partner is paid a portion of the sale through PartnerStack.”
gofasthost.com,partner_of,Ingram Micro Cloud,The article discusses preparing to work with distributors through marketplaces like Ingram Micro Cloud and references guidance from PartnerStack and Ingram Micro Cloud partnerships experts in the Pinnacle program.,https://partnerstack.com/articles/the-path-to-saas-channel-readiness-reseller-partners,"“The Partnerships Pyramid establishes all the processes, resources, and tools you need to work with distributors through marketplaces like Ingram Micro Cloud.”"
gofasthost.com,uses,CloudBlue Marketplace,"The article states that once listed on the Cloud Blue Marketplace, a vendor can work with distributors and distribute product through the Ingram Micro Cloud Blue Marketplace.",https://partnerstack.com/articles/the-path-to-saas-channel-readiness-reseller-partners,“Once you are listed on the Cloud Blue Marketplace and are ready to work with distributors…”
gofasthost.com,uses,Grovia,The article suggests using a third-party partner recruitment provider like Grovia to find value in recruiting resellers.,https://partnerstack.com/articles/the-path-to-saas-channel-readiness-reseller-partners,“You can also find value in using a third-party partner recruitment provider like Grovia.”
