Source,Relationship,Target,Reason,Evidence URL,Evidence Text
colorlib.com,uses,Brizy,Colorlib includes Brizy as a recommended white-label website builder and links to Brizy’s white label website builder page.,https://colorlib.com/wp/best-white-label-website-builders/,“Brizy’s White Label website builder…” / “Get Brizy” (links to https://www.brizy.io/white-label-website-builder)
colorlib.com,uses,Weebly,The article recommends Weebly’s Designer tools for building/managing client sites and links to the Weebly designers site.,https://colorlib.com/wp/best-white-label-website-builders/,“Weebly provides a dynamic platform for web designers…” / “Get Weebly” (links to https://designers.weebly.com/)
colorlib.com,uses,TechCrunch,Colorlib lists TechCrunch as an example of a company website built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“1. TechCrunch
Built with: WordPress”"
colorlib.com,uses,Meta,"Colorlib lists Meta Newsroom (Meta, formerly Facebook) as built with WordPress.",https://colorlib.com/wp/companies-using-wordpress/,"“2. Meta Newsroom
Built with: WordPress”"
colorlib.com,uses,Hypebeast,Colorlib lists Hypebeast as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“3. Hypebeast
Built with: WordPress”"
colorlib.com,uses,Caesarstone,Colorlib lists Caesarstone as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“4. Caesarstone
Built with: WordPress”"
colorlib.com,uses,Tonal,Colorlib lists Tonal as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“5. Tonal
Built with: WordPress”"
colorlib.com,uses,Spotify,Colorlib lists Spotify – For The Record as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“6. Spotify – For The Record
Built with: WordPress”"
colorlib.com,uses,Etsy,Colorlib lists Etsy Journal as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“7. Etsy Journal
Built with: WordPress”"
colorlib.com,uses,Wired,Colorlib lists Wired as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“8. Wired
Built with: WordPress”"
colorlib.com,uses,Unconquered,Colorlib lists Unconquered as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“9. Unconquered
Built with: WordPress”"
colorlib.com,uses,TED,Colorlib lists TED Blog as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“10. Ted Blog
Built with: WordPress”"
colorlib.com,uses,Yelp,Colorlib lists Yelp Blog as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“11. Yelp Blog
Built with: WordPress”"
colorlib.com,uses,cPanel,Colorlib lists cPanel Blog as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“12. cPanel Blog
Built with: WordPress”"
colorlib.com,uses,Vogue,Colorlib lists Vogue as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“13. Vogue
Built with: WordPress”"
colorlib.com,uses,The New York Times Company,Colorlib lists The New York Times Company website as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“14. The New York Times Company
Built with: WordPress”"
colorlib.com,uses,Mozilla,Colorlib lists Mozilla Blog as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“15. Mozilla Blog
Built with: WordPress”"
colorlib.com,uses,Airstream,Colorlib lists Airstream as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“16. Airstream
Built with: WordPress”"
colorlib.com,uses,Hodge Bank,Colorlib lists Hodge Bank as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“17. Hodge Bank
Built with: WordPress”"
colorlib.com,uses,Creative Commons,Colorlib lists Creative Commons as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“18. Creative Commons
Built with: WordPress”"
colorlib.com,uses,Brooklyn Brewery,Colorlib lists Brooklyn Brewery as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“19. Brooklyn Brewery
Built with: WordPress”"
colorlib.com,uses,Reader's Digest,Colorlib lists Reader’s Digest as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“20. Reader’s Digest
Built with: WordPress”"
colorlib.com,uses,The Line Hotels,Colorlib lists The Line Hotels as built with WordPress.,https://colorlib.com/wp/companies-using-wordpress/,"“21. The Line Hotels
Built with: WordPress”"
colorlib.com,uses,Bluehost,"In a how-to section, Colorlib lists Bluehost as an example of a WordPress hosting provider.",https://colorlib.com/wp/companies-using-wordpress/,"“Choose a WordPress hosting provider: … Many options, like Bluehost, SiteGround, or Godaddy, are reliable and WordPress-friendly.”"
colorlib.com,uses,SiteGround,"In a how-to section, Colorlib lists SiteGround as an example of a WordPress hosting provider.",https://colorlib.com/wp/companies-using-wordpress/,"“Choose a WordPress hosting provider: … Many options, like Bluehost, SiteGround, or Godaddy, are reliable and WordPress-friendly.”"
colorlib.com,uses,GoDaddy,"In a how-to section, Colorlib lists GoDaddy as an example of a WordPress hosting provider.",https://colorlib.com/wp/companies-using-wordpress/,"“Choose a WordPress hosting provider: … Many options, like Bluehost, SiteGround, or Godaddy, are reliable and WordPress-friendly.”"
colorlib.com,uses,Yoast,Colorlib suggests Yoast SEO as an example SEO plugin to install on WordPress.,https://colorlib.com/wp/companies-using-wordpress/,“Install essential plugins: … Consider plugins for SEO (like Yoast SEO)”
colorlib.com,uses,Wordfence,Colorlib suggests Wordfence as an example security plugin to install on WordPress.,https://colorlib.com/wp/companies-using-wordpress/,“Install essential plugins: … security (like Wordfence)”
colorlib.com,uses,W3 Total Cache,Colorlib suggests W3 Total Cache as an example performance optimization plugin to install on WordPress.,https://colorlib.com/wp/companies-using-wordpress/,“Install essential plugins: … performance optimization (like W3 Total Cache).”
colorlib.com,partner_of,Squarespace,"Page contains a promotional CTA offering a discount code (COLORLIB10) to build with Squarespace, indicating an affiliate/partner promotion (non-footer).",https://colorlib.com/wp/companies-using-wordpress/,“Create a Website in Minutes With Squarespace! Use code COLORLIB10 to get 10% off Squarespace”
colorlib.com,partner_of,ThemeForest,"The page links to multiple ThemeForest template pages via Envato affiliate tracking links (1.envato.market), indicating an affiliate/partner promotion relationship.",https://colorlib.com/wp/real-estate-website-templates/,"Outbound affiliate links to ThemeForest via Envato tracking, e.g. “https://1.envato.market/...u=https://themeforest.net/item/homepress-real-estate-wordpress-theme/23980909” and other ThemeForest item links."
colorlib.com,partner_of,Elegant Themes,"Colorlib promotes the Divi theme with outbound links labeled “More info / Download” and “Demo”, which route through colorlib.com/out/ (affiliate/outbound tracking), indicating a promotional/affiliate relationship with the Divi vendor (Elegant Themes).",https://colorlib.com/wp/real-estate-website-templates/,“Divi is the most popular real estate website template…” with CTAs “More info / Download” and “Demo” linking out via colorlib.com/out/divi and colorlib.com/out/divi-demo.
colorlib.com,uses,Google Maps,"The page describes templates that include Google Maps for location display and map features, indicating use/inclusion of Google Maps integration in recommended templates.",https://colorlib.com/wp/real-estate-website-templates/,"“Include a portfolio, showcase your firm’s location on Google Maps…” and “A Google Maps feature enables swift orientation…”"
colorlib.com,uses,Elementor,"Several templates are described as using the Elementor drag-and-drop page builder, indicating Elementor is used/integrated in these recommended solutions.",https://colorlib.com/wp/real-estate-website-templates/,“Dinso… thanks to the Elementor page builder.” / “Rehomes… includes the Elementor drag-and-drop site builder” / “Homeo works with Elementor drag and drop page builder”
colorlib.com,uses,WPBakery,"The Jevelin template is described as including the WPBakery page builder, indicating WPBakery is used/integrated in that recommended theme.",https://colorlib.com/wp/real-estate-website-templates/,“Jevelin also comes with a convenient and newbie-friendly WPBakery page builder…”
colorlib.com,uses,Slider Revolution,"Templates listed (e.g., Rehomes, Homeo) are described as including Slider Revolution, indicating integration/use of this plugin in the recommended solutions.",https://colorlib.com/wp/real-estate-website-templates/,“Rehomes… Slider Revolution…” / “Homeo… Slider Revolution…”
colorlib.com,uses,Mailchimp,"The Homeo template is described as including MailChimp as part of its bundle, indicating Mailchimp integration is used/included in a recommended template.",https://colorlib.com/wp/real-estate-website-templates/,"“The bundle includes … MailChimp, PayPal, Stripe…”"
colorlib.com,uses,Google Fonts,"The Nestin template description mentions Google Fonts as part of the included features, indicating use of Google Fonts in that recommended theme.",https://colorlib.com/wp/real-estate-website-templates/,“Other Nestin treats contain Google Fonts…”
colorlib.com,uses,Owl Carousel,"The ESTATO template description states it uses a slider powered by Owl Carousel, indicating Owl Carousel is used/integrated in that recommended template.",https://colorlib.com/wp/real-estate-website-templates/,"“The design of this template is modern and appealing, featuring a slider powered by Owl Carousel.”"
colorlib.com,partner_of,Hostinger,"The page promotes Presson and Anir via outbound tracking links under /go/zyro-..., associated with Hostinger’s website builder (formerly Zyro), indicating promotional/affiliate partnership.",https://colorlib.com/wp/real-estate-website-templates/,Template CTAs link via “https://colorlib.com/go/zyro-presson” and “https://colorlib.com/go/zyro-anir” for Presson and Anir.
colorlib.com,uses,Craft CMS,The article lists Craft as a recommended CMS for small business and includes a call-to-action link “Get Craft” pointing to Craft’s official website (craftcms.com).,https://colorlib.com/wp/best-cms-for-small-business/,"“4. Craft … Pricing: Craft a free, self-hosted Solo plan, while premium packages start at $299 per project. Get Craft” (link goes to https://craftcms.com/)"
colorlib.com,uses,Joomla,The article includes Joomla as a CMS option and provides a CTA “Get Joomla” linking to Joomla’s official site.,https://colorlib.com/wp/best-cms-for-small-business/,“9. Joomla … Pricing: Joomla is free and open-source. Get Joomla” (link goes to https://www.joomla.org/)
colorlib.com,uses,Webflow,The article recommends Webflow as a CMS and includes a CTA “Get Webflow” linking to webflow.com.,https://colorlib.com/wp/best-cms-for-small-business/,“10. Webflow … Pricing: Webflow has a free forever plan … pro plans start at $14/month. Get Webflow” (link goes to https://webflow.com/)
colorlib.com,uses,Concrete CMS,The article lists Concrete CMS and links to its official website via a CTA “Get Concrete CMS”.,https://colorlib.com/wp/best-cms-for-small-business/,"“12. Concrete CMS … Pricing: … pro packages, starting at $16/month. Get Concrete CMS” (link goes to https://www.concretecms.com/)"
colorlib.com,uses,WP Engine,"In the WordPress getting started section, the article lists WP Engine as a popular choice of WordPress hosting provider.",https://colorlib.com/wp/best-cms-for-small-business/,"“Choose a hosting provider: … Popular choices include Bluehost, SiteGround, and WP Engine.”"
colorlib.com,uses,Namecheap,"The article suggests registering a domain through a registrar like GoDaddy or Namecheap, indicating Namecheap as a recommended domain registrar.",https://colorlib.com/wp/best-cms-for-small-business/,“Register a domain name: … register it through your hosting provider or a domain registrar like GoDaddy or Namecheap.”
colorlib.com,uses,BuddyPress,The Seeko dating website template is described as being coupled/compatible with BuddyPress.,https://colorlib.com/wp/dating-website-templates/,“Seeko is a dating website template… This web design is coupled with both BuddyPress and Elementor…”
colorlib.com,partner_of,ThemeForest,"The page’s template CTAs link out to ThemeForest items via Envato affiliate tracking URLs (1.envato.market), indicating an affiliate/partner promotion of ThemeForest products.",https://colorlib.com/wp/dating-website-templates/,"Colorlib notes affiliate commissions and links to ThemeForest items through tracking URLs like “https://1.envato.market/...u=https://themeforest.net/item/...”. Examples include “.../wedding-invitation...”, “.../couple-heart...”, “.../cupid-love...”"
colorlib.com,partner_of,Elegant Themes,"Divi theme is promoted with outbound tracked links (colorlib.com/out/divi and /out/divi-demo), suggesting an affiliate/partner promotion for Divi’s vendor, Elegant Themes.",https://colorlib.com/wp/dating-website-templates/,The Divi entry includes CTAs “More info / Download” and “Demo” linking out via “https://colorlib.com/out/divi” and “https://colorlib.com/out/divi-demo”.
colorlib.com,partner_of,MotoCMS,"The page promotes MotoCMS templates (ProConsult and Car Insurance) with outbound links to motocomms.com template and demo pages, indicating an affiliate/partner promotion relationship.",https://colorlib.com/wp/insurance-website-templates/,Template entries include CTAs linking to MotoCMS: “ProConsult” links to “www.motocms.com/website-templates/motocms-landing-template/67953.html” and “www.motocms.com/website-templates/demo/67953.html”; “Car Insurance” links to “www.motocms.com/website-templates/motocms-3-template/59414.html” and “www.motocms.com/website-templates/demo/59414.html”.
colorlib.com,partner_of,Shufflethemes,"The Jevelin theme CTAs route through Colorlib outbound tracking (/out/jevelin and /out/jevelin-demo), suggesting an affiliate/partner promotion for the theme vendor Shufflethemes.",https://colorlib.com/wp/insurance-website-templates/,The “Jevelin (WordPress)” section includes buttons “More info / Download” and “Demo” linking to “https://colorlib.com/out/jevelin” and “https://colorlib.com/out/jevelin-demo”.
colorlib.com,partner_of,Shufflehound,"A footer/module link includes an outbound tracked link to Gillion via colorlib.com/out/gillion, implying Colorlib promotes Shufflehound’s theme through an affiliate/outbound relationship.",https://colorlib.com/wp/insurance-website-templates/,Outbound tracked link present: “https://colorlib.com/out/gillion” (nofollow noopener).
