Source,Relationship,Target,Reason,Evidence URL,Evidence Text
olema.com,partner_of,Evercore,Page says Olema participates in Evercore healthcare conference as an investor relations channel/event.,https://matrixbcg.com/products/olema-business-model-canvas,"""Participation in key industry events, such as the Jefferies, Evercore, and Citi's Global Healthcare Conferences"""
olema.com,partner_of,Citi,Page says Olema participates in Citi's Global Healthcare Conference as an investor relations channel/event.,https://matrixbcg.com/products/olema-business-model-canvas,"""Participation in key industry events, such as the Jefferies, Evercore, and Citi's Global Healthcare Conferences"""
olema.com,partner_of,Aurigene,"Page cites a $5.0M milestone payment in Q1 2024 linked to Olema’s agreement with Aurigene, indicating a partnership agreement with milestone payments.",https://matrixbcg.com/products/olema-business-model-canvas,"""Olema Oncology reported a $5.0 million milestone payment in the first quarter of 2024, linked to their agreement with Aurigene."""
olema.com,partner_of,Aluma Technologies,"The investigated page is Aluma’s 'Aluma partnership program' page describing a partner program (technology resellers, solution providers/BPOs, commercial resellers, referral partners). This indicates Olema could become a partner, but the page does not name Olema specifically; relationship is inferred only as a potential opportunity, not an explicit relationship.",https://aluma.io/partners,"""Aluma partnership program"" ... ""Join today and we will provide you with the tools, support and guidance to integrate, sell and deliver"" ... ""Types of partnership"""
olema.com,partner_of,CITI Program,"LinkedIn profile shows Karen Paese (Olema Oncology) holds certifications issued by CITI Program, implying Olema personnel use/engage with CITI Program training/certifications.",https://www.linkedin.com/in/karen-paese-7aa1b85,“Licenses & Certifications … FDA Inspections: From Site Preparation to Response — CITI Program … Good Manufacturing Practices (GMP) — CITI Program”
olema.com,partner_of,Santa Clara University - Leavey School of Business,"LinkedIn profile lists Santa Clara University - Leavey School of Business in Karen Paese’s education/affiliation alongside Olema Oncology, indicating an institutional relationship via employee education.",https://www.linkedin.com/in/karen-paese-7aa1b85,“Olema Oncology Santa Clara University - Leavey School of Business”
olema.com,partner_of,Thread,"4G Clinical partnership page states 4G Clinical and Thread are committed to integrated decentralized clinical trial (DCT) workflows; as Olema runs clinical trials, this indicates a potential eClinical partner relationship for sponsors using 4G Clinical/Thread integrated workflows.",https://www.4gclinical.com/partnerships,“4G Clinical and THREAD are committed to bringing a seamless patient experience to decentralized clinical trials through integrated DCT workflows. Our partnership combines our industry-leading platforms…”
olema.com,uses,Amazon Web Services (AWS),"4G Clinical states its Prancer RTSM and 4C Supply platforms run on AWS and that it is an AWS Partner Network Advanced Technology Partner; if Olema uses 4G Clinical platforms for trials, it would indirectly use AWS-backed infrastructure.",https://www.4gclinical.com/partnerships,“4G Clinical’s Prancer RTSM® and 4C Supply® are fully managed platforms that run on AWS… 4G Clinical is an AWS Partner Network (APN) Advanced Technology Partner.”
olema.com,partner_of,Berlinger,4G Clinical describes a strategic partnership with Berlinger to offer automated real-time supply chain track & trace solutions for clinical trials; relevant as a potential partner in Olema’s clinical supply chain ecosystem when using 4G Clinical.,https://www.4gclinical.com/partnerships,"“4G Clinical takes great pride in its collaboration with Berlinger. Through this strategic partnership, 4G Clinical and Berlinger collectively offer cutting-edge Automated Real-Time Supply Chain Track & Trace Solutions.”"
olema.com,partner_of,Society for Clinical Research Sites (SCRS),"4G Clinical states it is a Global Impact Partner with SCRS; for Olema, this indicates an industry stakeholder relationship that may impact site advocacy and trial execution if engaging with 4G Clinical.",https://www.4gclinical.com/partnerships,“4G Clinical proudly serves as a Global Impact Partner with the Society for Clinical Research Sites (SCRS)…”
